areaname, bookid, 开发企业名称, 开发资质证书号, 备注, 项目名称, 项目坐落, 预售房屋建筑面积, 土地使用权证号及用途, 住宅, 预售房屋栋号及层数, 商业用房, 发证时各栋已建层数, 办公用房统计, 预售房屋占用土地是否抵押, 其它, 预售款专用账户, 发证机关查询、投诉电话, 发证机关（盖章）, 有效期, 发证日期
广东省江门市商品房预售许可证, 编号:2018083, 江门市新会区鸿图房地产开发有限公司, 粤（江）房开证字第1210121号, , 逸峰华府-3#住宅, 新会区大泽镇兴泽路1号逸峰华府1座, 6085.70平方米63套, 粤（2017）江门不动产权第2006975号；城镇住宅用地商服用地, 6085.70平方米63套, , 0平方米0套, 恩平市良西镇良兴路21号金色年华花园2栋:0层，台城台山碧桂园畔山豪门雅苑九街11号:0层，台城台山碧桂园畔山豪门雅苑九街12号:0层，台城台山碧桂园畔山豪门雅苑九街13号:0层，台城台山碧桂园畔山豪门雅苑九街16号:0层，台城台山碧桂园畔山豪门雅苑九街18号:0层，台城台山碧桂园畔山豪门雅苑九街19号:0层，台城台山碧桂园畔山豪门雅苑九街1号:0层，台城台山碧桂园畔山豪门雅苑九街20号:0层，台城台山碧桂园畔山豪门雅苑九街21号:0层，台城台山碧桂园畔山豪门雅苑九街22号:0层，台城台山碧桂园畔山豪门雅苑九街23号:0层，台城台山碧桂园畔山豪门雅苑九街26号:0层，台城台山碧桂园畔山豪门雅苑九街29号:0层，台城台山碧桂园畔山豪门雅苑九街31号:0层，台城台山碧桂园畔山豪门雅苑九街38号:0层，台城台山碧桂园畔山豪门雅苑九街3号:0层，台城台山碧桂园畔山豪门雅苑九街60号:0层，台城台山碧桂园畔山豪门雅苑九街62号:0层，台城台山碧桂园畔山豪门雅苑九街66号:0层，台城台山碧桂园畔山豪门雅苑九街9号:0层，逸峰华府1座:0层, 0平方米0套, 否, 0平方米0套, 1(104440715200117)中国银行股份有限公司江门新会支行(673070559505), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年08月27日至2020年08月27日(过期无效), 2018年08月27日
广东省江门市商品房预售许可证, 编号:2018082, 江门市新会区环市房地产开发有限公司, 粤（江）房开证字第1211098号, , 尚城峰境（二期）商住小区2座, 江门市新会区会城冈州大道西10号尚城荟公馆2座, 5908.87平方米57套,  粤（2017）江门市不动产权第2000692号；城镇住宅用地商服用地, 5908.87平方米57套, , 0平方米0套, 恩平市东成镇泉林一街1号枫景湾11栋:0层，恩平市东成镇泉林一街1号枫景湾15栋:0层，恩平市东成镇泉林一街1号枫景湾16栋:0层，会城冈州大道西10号尚城荟公馆2座:0层，台城台山碧桂园盈水翠苑十八街10号:0层，台城台山碧桂园盈水翠苑十八街11号:0层，台城台山碧桂园盈水翠苑十八街12号:0层，台城台山碧桂园盈水翠苑十八街3号:0层，台城台山碧桂园盈水翠苑十八街6号:0层，台城台山碧桂园盈水翠苑十八街8号:0层，台城台山碧桂园盈水翠苑十二街91号:0层，台城台山碧桂园盈水翠苑十二街92号:0层，台城台山碧桂园盈水翠苑十二街93号:0层，台城台山碧桂园盈水翠苑十二街96号:0层，台城台山碧桂园盈水翠苑十三街69号:0层，台城台山碧桂园盈水翠苑十三街81号:0层，台城台山碧桂园盈水翠苑十三街82号:0层，台城台山碧桂园盈水翠苑十三街83号:0层，台城台山碧桂园盈水翠苑十三街86号:0层，台城台山碧桂园盈水翠苑十三街88号:0层，台城台山碧桂园盈水翠苑十三街89号:0层，台城台山碧桂园盈水翠苑十三街90号:0层，台城台山碧桂园盈水翠苑十三街91号:0层，台城台山碧桂园盈水翠苑十三街93号:0层, 0平方米0套, 否, 0平方米0套, 1(84944071520K003)广东华兴银行股份有限公司江门新会支行(808880100006209), 0750-6607610, 江门市新会区住房和城乡建设局, 自2018年08月23日至2020年08月23日(过期无效), 2018年08月24日
广东省江门市商品房预售许可证, 编号:2018080, 江门博富置业发展有限公司, 91440705324902553T, pos:309440715200012, 江门富力.南湖壹品A1栋, 会城今洲路18号南湖壹品花园3座, 12106.03平方米115套, 粤（2017）江门市不动产权第2012272号；城镇住宅用地商服用地, 11822.34平方米113套, 南湖壹品花园3座,29;, 0平方米0套, 恩平市良西镇良兴路22号金色华府3栋:0层，开平市翠山湖新区西湖一路2号4幢:0层，南湖壹品花园3座:0层，台城台山碧桂园盈水翠苑十二街36号:0层，台城台山碧桂园盈水翠苑十二街38号:0层，台城台山碧桂园盈水翠苑十三街10号:0层，台城台山碧桂园盈水翠苑十三街11号:0层，台城台山碧桂园盈水翠苑十三街12号:0层，台城台山碧桂园盈水翠苑十三街16号:0层，台城台山碧桂园盈水翠苑十三街18号:0层，台城台山碧桂园盈水翠苑十三街1号:0层，台城台山碧桂园盈水翠苑十三街20号:0层，台城台山碧桂园盈水翠苑十三街2号:0层，台城台山碧桂园盈水翠苑十三街38号:0层，台城台山碧桂园盈水翠苑十三街3号:0层，台城台山碧桂园盈水翠苑十三街60号:0层，台城台山碧桂园盈水翠苑十三街6号:0层，台城台山碧桂园盈水翠苑十三街8号:0层，台城台山碧桂园盈水翠苑十三街9号:0层, 0平方米0套, 否, 283.69平方米2套, 兴业银行股份有限公司江门新会支行(398020100100039035)兴业银行股份有限公司江门新会支行(pos:309440715200012), 0750-6607610, 江门市新会区住房和城乡建设局, 自2018年08月21日至2019年08月21日(过期无效), 2018年08月22日
广东省江门市商品房预售许可证, 编号:2018081, 江门市新会区恒富置业有限公司, 粤（江）房开证字第1210125号, , 雅景.富怡苑1座, 大泽镇新龙路37号1座, 3170.93平方米34套, 粤（2017）江门市不动产权第2003165号；城镇住宅用地商服用地, 3170.93平方米34套, , 0平方米0套, 恩平市良西镇良兴路21号金色年华花园1栋:0层，台城台山碧桂园畔山豪门雅苑十街13号:0层，台城台山碧桂园畔山豪门雅苑十街19号:0层，台城台山碧桂园畔山豪门雅苑十街21号:0层，台城台山碧桂园畔山豪门雅苑十街23号:0层，台城台山碧桂园畔山豪门雅苑十街29号:0层，台城台山碧桂园畔山豪门雅苑十街31号:0层，台城台山碧桂园畔山豪门雅苑十街61号:0层，台城台山碧桂园畔山豪门雅苑十街63号:0层，台城台山碧桂园畔山豪门雅苑十街68号:0层，台城台山碧桂园畔山豪门雅苑十街69号:0层，台城台山碧桂园畔山豪门雅苑十街80号:0层，台城台山碧桂园畔山豪门雅苑十街81号:0层，台城台山碧桂园畔山豪门雅苑十街82号:0层，台城台山碧桂园畔山豪门雅苑十街83号:0层，台城台山碧桂园畔山豪门雅苑十街86号:0层，台城台山碧桂园畔山豪门雅苑十街89号:0层，台城台山碧桂园畔山豪门雅苑十街91号:0层，台城台山碧桂园畔山豪门雅苑十街93号:0层，台城台山碧桂园畔山豪门雅苑十一街29号:0层，台城台山碧桂园畔山豪门雅苑十一街31号:0层，台城台山碧桂园畔山豪门雅苑十一街88号:0层，台城台山碧桂园畔山豪门雅苑十一街90号:0层，台城台山碧桂园畔山豪门雅苑十一街92号:0层，台城台山碧桂园畔山豪门雅苑十一街96号:0层，新龙路37号1座:8层, 0平方米0套, 否, 0平方米0套, 1(897589115200232)江门新会农村商业银行股份有限公司环城支行(80020000012385385), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年08月22日至2020年08月22日(过期无效), 2018年08月22日
广东省江门市商品房预售许可证, 编号:2018079, 江门市骏凯豪庭开发建设有限公司, 粤(江)房开证字第1211076号, , 江门新会骏凯豪庭二期05座, 江门市新会区会城银港大道65号骏凯豪庭御海8座, 14621.44平方米128套, 粤（2019）江门市不动产权第2066049号；批发零售用地，住宿餐饮用地，商务金融用地，其他商服用地，城镇住宅用地, 14621.44平方米128套, , 0平方米0套, 恩平市良西镇良兴路22号金色华府1栋:0层，会城银港大道65号骏凯豪庭御海8座:0层，开平市翠山湖新区西湖一路2号3幢:0层，台城台山碧桂园盈水翠苑十二街39号:0层，台城台山碧桂园盈水翠苑十二街60号:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门新会支行(398020100100039917)兴业银行股份有限公司江门新会支行(821440715200041), 0750-6607610, 江门市新会区住房和城乡建设局, 自2018年08月17日至2020年08月17日(过期无效), 2018年08月17日
广东省江门市商品房预售许可证, 编号:2018078, 江门市汇联地产有限公司, 粤(江)房开证字第1211144号, , 城市名庭17座, 新会区会城大道23号城市名庭13座, 6412.80平方米64套, 新国用（2015）第01912号、第01913号；城镇住宅用地商服用地, 6412.80平方米64套, , 0平方米0套, 城市名庭13座:0层，恩平市东成镇东风南路85号阳光城丽景湾6栋:0层，开平市长沙街道办事处科技路8号鸿景天悦花园7幢:0层，台城台沙路68号荣汇世家豪苑综合楼:0层, 0平方米0套, 否, 0平方米0套, 11(1)中国工商银行股份有限公司江门德兴支行(2012003829024157611)中国工商银行股份有限公司江门新会支行(102440715200253), 0750-6607610, 江门市新会区住房和城乡建设局, 自2018年08月10日至2020年08月10日(过期无效), 2018年08月10日
广东省江门市商品房预售许可证, 编号:2018077, 江门市新会区天禄房地产开发有限公司, 91440705708000276H, POS机号：84944071520K006, 海悦君庭13#, 江门市新会区会城三和大道南9号海悦君庭13座, 6375.67平方米63套, 粤（2016）江门市不动产权第2006115号；城镇住宅用地商服用地, 6223.14平方米62套, 海悦君庭13座,17;, 0平方米0套, 恩平市恩城街道锦江大道中87号建安御锦珑湾领汇20栋:0层，海悦君庭13座:0层，开平市长沙街道办事处科技路8号鸿景天悦花园3幢:0层，开平市长沙街道办事处科技路8号鸿景天悦花园4幢:0层，台城陈宜禧路南265号保利公馆10号楼:0层, 0平方米0套, 否, 152.53平方米1套, 1(84944071520K006)广东华兴银行股份有限公司江门新会支行(808880100006342), 0750-6607610, 江门市新会区住房和城乡建设局, 自2018年08月03日至2019年08月03日(过期无效), 2018年08月03日
广东省江门市商品房预售许可证, 编号:2018075, 江门博富置业发展有限公司, 91440705324902553T, pos:309440715200012, 江门富力.南湖壹品A2栋, 会城今洲路18号南湖壹品花园4座, 11933.76平方米114套, 粤（2017）江门市不动产权第2012272号；城镇住宅用地商服用地, 11933.76平方米114套, 南湖壹品花园4座,29;, 0平方米0套, 开平市长沙街道开平大道1号16幢1座之二:0层，南湖壹品花园4座:0层，台城凤凰大道63号骏景湾豪庭28幢:18层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门新会支行(398020100100039035)兴业银行股份有限公司江门新会支行(pos:309440715200012), 0750-6607610, 江门市新会区住房和城乡建设局, 自2018年07月23日至2019年07月23日(过期无效), 2018年07月23日
广东省江门市商品房预售许可证, 编号:2018076, 江门博富置业发展有限公司, 91440705324902553T, pos：309440715200012, 江门富力.南湖壹品A3 栋, 会城今洲路18号南湖壹品花园5座, 11933.76平方米114套, 粤（2017）江门市不动产权第2012272号；城镇住宅用地商服用地, 11933.76平方米114套, 南湖壹品花园5座,29;, 0平方米0套, 开平市长沙街道开平大道1号16幢1座之一:0层，南湖壹品花园5座:0层，台城凤凰大道63号骏景湾豪庭29幢:18层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门新会支行(398020100100039035)兴业银行股份有限公司江门新会支行(pos：309440715200012), 0750-6607610, 江门市新会区住房和城乡建设局, 自2018年07月23日至2019年07月23日(过期无效), 2018年07月23日
广东省江门市商品房预售许可证, 编号:2018074, 江门市金牛房地产开发实业有限公司, 粤(江)房开证字第1211020号, , 汇侨新城（四期）33座, 会城冈州大道西2号汇侨花园37座, 6276.32平方米64套, 新国用(2007)第02995号；城镇混合住宅用地, 6276.32平方米64套, , 0平方米0套, 恩平市良西镇良兴路21号金色年华花园15栋:0层，汇侨花园37座:0层，开平市三埠街道曙光东路138号城央首府4幢:0层，台城凤凰大道88号台山碧桂园盛世花园3号楼:0层, 0平方米0套, 否, 0平方米0套, 1(201246010225)中国工商银行股份有限公司江门市新会第二支行(2012004829024871763)中国工商银行股份有限公司江门新会第二支行(2012004829024871763), 0750-6607610, 江门市新会区住房和城乡建设局, 自2018年07月18日至2020年07月18日(过期无效), 2018年07月18日
广东省江门市商品房预售许可证, 编号:2018074, 江门市金牛房地产开发实业有限公司, 粤(江)房开证字第1211020号, , 汇侨新城（四期）33座, 会城冈州大道西2号汇侨花园37座, 6276.32平方米64套, 新国用(2007)第02995号；城镇混合住宅用地, 6276.32平方米64套, , 0平方米0套, 恩平市良西镇良兴路21号金色年华花园15栋:0层，汇侨花园37座:0层，开平市三埠街道曙光东路138号城央首府4幢:0层，台城凤凰大道88号台山碧桂园盛世花园3号楼:0层, 0平方米0套, 否, 0平方米0套, 1(201246010225)中国工商银行股份有限公司江门市新会第二支行(2012004829024871763)中国工商银行股份有限公司江门新会第二支行(2012004829024871763), 0750-6607610, 江门市新会区住房和城乡建设局, 自2018年07月18日至2020年07月18日(过期无效), 2018年07月18日
广东省江门市商品房预售许可证, 编号:2018071, 江门市恒捷房地产有限公司, 粤（江）房开证字第1211124号, , 贝沙湾二期高层2#楼, 经济开发区惠康路9号贝沙湾, 13397.27平方米124套, 新国用（2007）01819号；城镇混合住宅用地, 13397.27平方米124套, 会城惠康路9号贝沙湾2座：0层, 0平方米0套, 恩平市恩城街道锦江大道中75号幸福御城10幢:0层，会城惠康路9号贝沙湾2座:0层，开平市水口镇潭江大道18号潭江首府2区1幢1座:0层，开平市水口镇潭江大道18号潭江首府2区1幢2座:0层，台城龙翔路1号骏景湾悦峰花园6幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司新会支行(44050167060100000554)中国建设银行股份有限公司新会支行(POS:105000015201534), 0750-6607610, 江门市新会区住房和城乡建设局, 自2018年07月13日至2020年07月13日(过期无效), 2018年07月13日
